"STATION","NAME","DATE","ACMH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WSF1","WSF2","WSF5","WSFG","WSFM"
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-21",,"8.72"," 1105"," 1159","0.50",,"0.0","0.0","55","57","53",,,"   80","   70",,,,"16.1","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-22",,"11.41"," 1628"," 1631","0.84",,"0.0","0.0","57","59","55","    0",,"   80","  110",,,,"23.0","31.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-23",,"9.17"," 1650"," 1742","0.21",,"0.0","0.0","58","60","55",,,"   60","   60",,,,"17.0","25.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-24",,"10.29"," 2358"," 2326","0.00",,"0.0","0.0","61","66","55","    0",,"   70","   50",,,,"21.9","25.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-25",,"12.08"," 1447"," 1446","0.04",,"0.0","0.0","55","57","53","    0",,"   70","   60",,,,"23.9","34.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-26",,"6.71"," 0521"," 0541","0.06",,"0.0","0.0","59","64","53","    0",,"   80","   70",,,,"16.1","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-27",,"6.71"," 0049"," 0047","0.08",,"0.0","0.0","64","70","57","    0",,"   60","   60",,,,"23.0","25.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-28",,"5.59"," 1534"," 1546","0.05",,"0.0","0.0","65","72","57","    0",,"  270","  270",,,,"16.1","23.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-29",,"4.70"," 1438"," 1437","0.18",,"0.0","0.0","67","75","58","    0",,"  320","  310",,,,"16.1","25.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-30",,"8.28"," 1550"," 1741","0.00",,"0.0","0.0","60","65","54","    0",,"  290","  360",,,,"17.9","30.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-05-31",,"7.83"," 1120"," 1119","0.00",,"0.0","0.0","60","69","50","    0",,"  290","  300",,,,"19.9","25.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-01",,"5.37"," 2008"," 2007","0.82",,"0.0","0.0","59","68","50","    0",,"  180","  190",,,,"13.0","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-02",,"3.58"," 0240"," 0241","0.65",,"0.0","0.0","65","72","58","    0",,"  190","  210",,,,"15.0","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-03",,"6.26"," 1616"," 1615","0.03",,"0.0","0.0","67","73","60","    0",,"  280","  290",,,,"17.0","28.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-04",,"5.37"," 0842"," 1606","0.00",,"0.0","0.0","65","74","56","    0",,"  280","  290",,,,"14.1","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-05",,"4.70"," 1554"," 1408","0.00",,"0.0","0.0","68","76","59","    0",,"  290","  320",,,,"13.0","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-06",,"4.03"," 1719"," 1406","0.00",,"0.0","0.0","70","75","65","    0",,"  280","  310",,,,"12.1","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-07",,"4.92"," 1349"," 1348","0.00",,"0.0","0.0","69","77","61","    0",,"   70","   60",,,,"14.1","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-08",,"6.26"," 1148"," 1323","0.00",,"0.0","0.0","71","80","62","    0",,"  310","  290",,,,"14.1","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-09",,"4.03"," 1308"," 1309","0.00",,"0.0","0.0","71","80","61","    0",,"   70","   70",,,,"15.0","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-10",,"3.80"," 1301"," 1300","0.00",,"0.0","0.0","71","80","62","    0",,"  280","  280",,,,"14.1","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-11",,"4.70"," 2202"," 2201","0.33",,"0.0","0.0","73","81","64","    0",,"  320","  320",,,,"23.0","36.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-12",,"3.80"," 1807"," 1347","0.00",,"0.0","0.0","74","83","64","    0",,"  190","  260",,,,"10.1","15.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-13",,"5.14"," 1716"," 1814","0.00",,"0.0","0.0","74","79","69",,,"   70","   70",,,,"15.0","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-14",,"5.37"," 1142"," 1619","0.00",,"0.0","0.0","76","83","68",,,"   70","  180",,,,"12.1","14.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-15",,"4.70"," 2005"," 1331","0.00",,"0.0","0.0","77","83","70",,,"  170","  210",,,,"10.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-16",,"6.49"," 2349"," 2322","0.02",,"0.0","0.0",,"83","70",,,"   80","   70",,,,"8.9","12.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-17",,"6.93"," 0626"," 0626","1.53",,"0.0","0.0","71","77","65",,,"   60","   60",,,,"19.9","29.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-18",,"4.25"," 0748"," 0756","0.00",,"0.0","0.0","76","84","67",,,"  310","  330",,,,"10.1","15.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-19",,"6.71"," 2216"," 2223","0.00",,"0.0","0.0","78","86","70",,,"  250","  250",,,,"15.0","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-20",,"6.26"," 1823"," 1822","0.00",,"0.0","0.0","79","88","69",,,"  310","  280",,,,"16.1","25.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-21",,"7.61"," 1132"," 1116","0.25",,"0.0","0.0","70","73","67","    0",,"   70","   70",,,,"15.0","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-22",,"6.93"," 1213"," 1241","0.00",,"0.0","0.0","73","79","67","    0",,"  180","  200",,,,"17.0","25.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-23",,"5.37"," 1421"," 0754","1.64",,"0.0","0.0","73","77","69","    0",,"  250","  180",,,,"15.0","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-24",,"4.25"," 0504"," 0504","0.02",,"0.0","0.0","70","75","64",,,"  290","  290",,,,"10.1","14.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-25",,"3.80"," 1337"," 1337","0.00",,"0.0","0.0","74","82","65",,,"   60","   60",,,,"13.0","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-26",,"3.13"," 1207"," 1206","0.00",,"0.0","0.0","78","88","68",,,"   60","   50",,,,"10.1","15.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-27",,"6.26"," 1241"," 1240","0.00",,"0.0","0.0","81","89","73",,,"  290","  290",,,,"16.1","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-28",,"6.26"," 1346"," 0958","0.00",,"0.0","0.0","83","91","75","    0",,"  310","  300",,,,"13.0","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-29",,"6.04"," 2207"," 2206","0.00",,"0.0","0.0","78","82","74","    0",,"  250","  250",,,,"13.0","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-06-30",,"7.16"," 1638"," 1706","0.00",,"0.0","0.0","83","91","75","    0",,"  260","  220",,,,"16.1","23.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-01",,"11.41"," 0014"," 0018","0.24",,"0.0","0.0","75","87","62","    0",,"  260","  230",,,,"6.9","13.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-02",,"4.70"," 1056"," 0956","0.00",,"0.0","0.0","65","73","56","    0",,"  330","  340",,,,"21.0","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-03",,"5.14"," 0954"," 1522","0.00",,"0.0","0.0","67","76","58",,,"  250","  180",,,,"16.1","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-04",,"4.03"," 2214"," 2213","0.31",,"0.0","0.0","73","79","66","    0",,"  270","  280",,,,"12.1","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-05",,"5.14"," 1921"," 1921","0.08",,"0.0","0.0","0","83","67","    0",,"  290","  290",,,,"19.9","25.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-06",,"7.16"," 1457"," 1456","0.00",,"0.0","0.0","67","72","61","    0",,"  320","  320",,,,"17.0","23.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-07",,"4.70"," 2239"," 2241","0.00",,"0.0","0.0","71","79","62","    0",,"  250","  270",,,,"14.1","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-08",,"4.25"," 0414"," 0052","0.56",,"0.0","0.0","69","73","64",,,"  200","  240",,,,"12.1","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-09",,"3.80"," 1519"," 1659","0.00",,"0.0","0.0","78","87","69",,,"  190","  190",,,,"10.1","15.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-10",,"5.59"," 1942"," 1941","0.00",,"0.0","0.0","80","87","72","    0",,"  270","  280",,,,"16.1","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-11",,"6.93"," 1436"," 0642","0.01",,"0.0","0.0","74","81","67","    0",,"  280","  350",,,,"16.1","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-12",,"6.26"," 1407"," 1404","0.00",,"0.0","0.0","71","78","64","    0",,"  280","  290",,,,"16.1","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-13",,"5.14"," 1823"," 1428","0.00",,"0.0","0.0","70","77","62","    0",,"  300","  310",,,,"12.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-14",,"5.14"," 1040"," 1727","0.00",,"0.0","0.0","71","79","63","    0",,"  300","  320",,,,"15.0","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-15",,"5.37"," 1242"," 1242","0.00",,"0.0","0.0","72","81","63","    0",,"   70","   70",,,,"14.1","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-16",,"3.13"," 1706"," 1659","0.00",,"0.0","0.0","76","85","66","    0",,"  120","  110",,,,"8.9","13.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-17",,"4.25"," 1720"," 1718","0.62",,"0.0","0.0","77","85","69","    0",,"   80","   70",,,,"14.1","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-18",,"7.16"," 2333"," 1100","0.00",,"0.0","0.0","74","80","68",,,"   80","   60",,,,"15.0","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-19",,"9.40"," 0818"," 0640","0.00",,"0.0","0.0","71","76","65",,,"   80","   80",,,,"17.0","23.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-20",,"5.82"," 1328"," 1327","0.00",,"0.0","0.0","72","80","63",,,"   60","   70",,,,"15.0","23.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-21",,"4.25"," 1810"," 2221","0.00",,"0.0","0.0","76","85","66",,,"  180","  210",,,,"13.0","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-22",,"5.14"," 1436"," 1455","0.00",,"0.0","0.0","76","84","67",,,"  200","  210",,,,"14.1","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-23",,"6.49"," 2231"," 2234","0.00",,"0.0","0.0","79","88","69",,,"  240","  240",,,,"15.0","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-24",,"7.61"," 1344",,"0.00",,"0.0","0.0","83","92","74","    0",,"  250","    0",,,,"15.0","0.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-25",,"6.93"," 0333"," 0238","0.00",,"0.0","0.0","86","94","77",,,"  250","  250",,,,"14.1","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-26",,"5.59"," 1104"," 1038","0.22",,"0.0","0.0","72","78","66",,,"   60","   90",,,,"17.0","28.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-27",,"6.93"," 0006"," 0218","0.00",,"0.0","0.0","69","76","62",,,"   70","   70",,,,"17.9","25.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-28",,"4.25"," 2342"," 2135","0.00",,"0.0","0.0","72","80","63",,,"  260","  200",,,,"12.1","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-29",,"5.37"," 1615"," 1439","0.00",,"0.0","0.0","72","77","66",,,"  160","  170",,,,"13.0","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-30",,"8.05"," 0850"," 0845","0.00",,"0.0","0.0","70","76","63",,,"   70","   60",,,,"21.0","31.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-07-31",,"4.47"," 1409"," 1408","0.00",,"0.0","0.0","74","84","63",,,"   70","   70",,,,"15.0","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-01",,"4.47"," 2343"," 2215","0.00",,"0.0","0.0","80","90","69",,,"  260","  250",,,,"10.1","15.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-02",,"7.16"," 2250"," 2249","0.00",,"0.0","0.0","82","92","71","    0",,"  250","  260",,,,"14.1","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-03",,"6.93"," 1133"," 0209","0.00",,"0.0","0.0","79","85","73","    0",,"  250","  260",,,,"14.1","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-04",,"3.80"," 1645"," 1800","0.00",,"0.0","0.0","79","85","72","    0",,"  210","  260",,,,"12.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-05",,"3.13"," 1704"," 1625","0.00",,"0.0","0.0","80","90","70",,,"  180","  190",,,,"12.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-06",,"4.47"," 2358"," 2338","0.00",,"0.0","0.0","85","94","75","    0",,"  270","  280",,,,"12.1","15.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-07",,"6.26"," 1616"," 1727","0.00",,"0.0","0.0","89","99","78","    0",,"  280","  270",,,,"13.0","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-08",,"4.25"," 1344"," 1538","0.00",,"0.0","0.0","89","99","79",,,"  290","  290",,,,"13.0","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-09",,"5.14"," 2231"," 1349","0.00",,"0.0","0.0",,"103","82",,,"  240","  270",,,,"14.1","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-10",,"5.59"," 1328"," 1326","0.40",,"0.0","0.0","86","97","75",,,"  310","  300",,,,"19.9","31.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-11",,"6.93"," 2149"," 2144","0.14",,"0.0","0.0","73","77","69",,,"   80","   60",,,,"13.0","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-12",,"4.70"," 2304"," 2251","0.59",,"0.0","0.0","74","76","72",,,"  250","  250",,,,"10.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-13",,"2.68"," 1344"," 1342","0.32",,"0.0","0.0","78","84","72",,,"  350","  360",,,,"15.0","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-14",,"6.71"," 1823"," 1821","0.36",,"0.0","0.0","75","84","66",,,"  290","  290",,,,"16.1","23.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-15",,"7.38",,,"0.00",,"0.0","0.0","75","83","67",,,"    0","   50",,,,"12.1","12.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-16",,"5.82"," 1531"," 1910","0.00",,"0.0","0.0","76","85","67",,,"  170","  190",,,,"13.0","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-17",,"6.71"," 2024"," 1656","0.00",,"0.0","0.0",,"86","73",,,"  290","  250",,,,"14.1","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-18",,"3.80"," 1518"," 1322","0.00",,"0.0","0.0","78","85","70",,,"  290","  240",,,,"12.1","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-19",,"3.13"," 2146"," 1530","0.09",,"0.0","0.0","78","84","72",,,"  170","  190",,,,"8.9","14.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-20",,"5.59"," 1652"," 1651","0.14",,"0.0","0.0","79","85","72",,,"  250","  250",,,,"15.0","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-21",,"4.70"," 1342"," 1342","0.00",,"0.0","0.0","78","84","71",,,"  260","  280",,,,"12.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-22",,"4.70"," 1417"," 1416","0.00",,"0.0","0.0","78","88","68",,,"  290","  290",,,,"14.1","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-23",,"3.58"," 1231"," 1326","0.48",,"0.0","0.0","76","83","68",,,"  260","  190",,,,"12.1","15.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-24",,"7.16"," 1411"," 1350","0.00",,"0.0","0.0","75","83","67",,,"   70","   80",,,,"15.0","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-25",,"6.26"," 0949"," 1243","0.00",,"0.0","0.0","72","79","65",,,"   70","   60",,,,"13.0","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-26",,"4.92"," 2336"," 2301","0.00",,"0.0","0.0","72","81","63",,,"  250","  230",,,,"14.1","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-27",,"5.82"," 0010"," 0027","0.00",,"0.0","0.0","79","87","71","    0",,"  250","  250",,,,"15.0","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-28",,"5.37"," 1733"," 1732","0.00",,"0.0","0.0","79","87","71","    0",,"  290","  280",,,,"19.9","30.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-29",,"3.36"," 1122"," 1121","0.00",,"0.0","0.0","76","85","67","    0",,"   80","   60",,,,"12.1","15.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-30",,"5.59"," 1921"," 1928","0.00",,"0.0","0.0","0","80","68","    0",,"  190","  180",,,,"13.0","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-08-31",,"6.71"," 1529"," 1522","0.04",,"0.0","0.0","78","83","73","    0",,"  190","  200",,,,"13.0","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-01",,"6.93"," 1624"," 2345","0.10",,"0.0","0.0","73","81","64","    0",,"  310","   60",,,,"14.1","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-02",,"6.26"," 0957"," 0128","0.00",,"0.0","0.0","67","75","58","    0",,"   70","   70",,,,"16.1","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-03",,"4.03"," 1747"," 2000","0.00",,"0.0","0.0","70","79","61","    0",,"  190","  190",,,,"12.1","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-04",,"5.14"," 0959"," 0743","0.14",,"0.0","0.0","72","78","66","    0",,"  250","  250",,,,"13.0","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-05",,"6.26"," 1043"," 0840","0.00",,"0.0","0.0","71","77","64","    0",,"   60","   60",,,,"15.0","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-06",,"4.70"," 1755"," 1735","0.00",,"0.0","0.0","70","80","59","    0",,"  180","  190",,,,"8.9","13.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-07",,"5.82"," 2304"," 2223","0.00",,"0.0","0.0","75","85","65","    0",,"  260","  250",,,,"13.0","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-08",,"6.04"," 2136"," 2135","0.00",,"0.0","0.0","75","83","66","    0",,"  230","  240",,,,"13.0","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-09",,"5.82"," 1705"," 1700","0.00",,"0.0","0.0","76","83","69","    0",,"  170","  180",,,,"14.1","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-10",,"6.49"," 1830"," 1829","1.16",,"0.0","0.0","77","86","68","    0",,"  270","  260",,,,"15.0","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-11",,"4.47"," 1036"," 0802","0.00",,"0.0","0.0","72","81","63","    0",,"  300","  310",,,,"12.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-12",,"5.59"," 2257"," 2317","0.00",,"0.0","0.0","70","79","60","    0",,"  240","  250",,,,"12.1","17.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-13",,"6.93"," 2319"," 2302","0.00",,"0.0","0.0","75","85","64","    0",,"   60","   60",,,,"17.0","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-14",,"5.59"," 0031"," 1110","1.90",,"0.0","0.0","61","68","53","    0",,"   70","   70",,,,"21.0","28.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-15",,"5.59"," 0944"," 0943","0.00",,"0.0","0.0","61","68","53","    0",,"   70","   70",,,,"16.1","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-16",,"2.68"," 1218"," 1023","0.00",,"0.0","0.0","63","72","53","    0",,"   70","   70",,,,"10.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-17",,"3.58"," 1045"," 2257","0.00",,"0.0","0.0","67","77","56","    0",,"   60","  260",,,,"8.9","12.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-18",,"3.80"," 1301"," 1301","0.00",,"0.0","0.0","69","78","59","    0",,"   70","   60",,,,"12.1","13.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-19",,"5.59"," 1824"," 1824","0.00",,"0.0","0.0","70","78","61",,,"  170","  180",,,,"14.1","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-20",,"6.04"," 1847"," 1436","0.83",,"0.0","0.0","68","72","64",,,"  230","  230",,,,"16.1","28.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-21",,"4.03"," 0418"," 0417","0.36",,"0.0","0.0","70","75","64",,,"  230","  210",,,,"14.1","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-22",,"3.80"," 1544"," 1543","0.00",,"0.0","0.0","73","79","66",,,"  180","  180",,,,"10.1","14.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-23",,"3.36"," 0854"," 0905","0.00",,"0.0","0.0","71","78","63",,,"   70","   60",,,,"10.1","13.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-24",,"6.26"," 2350"," 2303","0.04",,"0.0","0.0","71","75","67","    0",,"  170","  180",,,,"16.1","25.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-25",,"6.93"," 0147"," 0215","0.41",,"0.0","0.0","65","72","57","    0",,"  180","  200",,,,"19.9","32.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-26",,"6.49"," 0922"," 0921","0.00",,"0.0","0.0","57","64","50",,,"  280","  280",,,,"15.0","21.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-27",,"4.92"," 1300"," 1325","0.00",,"0.0","0.0","60","66","53",,,"  250","  260",,,,"14.1","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-28",,"5.59"," 2258"," 2331","0.00",,"0.0","0.0","59","67","50",,,"   60","   70",,,,"15.0","19.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-29",,"11.41"," 2202"," 2210","0.00",,"0.0","0.0","59","64","53",,,"   70","   50",,,,"21.9","32.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-09-30",,"11.63"," 0834"," 0833","0.36",,"0.0","0.0","53","55","50",,,"   60","   50",,,,"21.9","32.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-01",,"5.82"," 0123"," 0116","0.09",,"0.0","0.0","53","58","48","    0",,"   50","   50",,,,"21.0","32.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-02",,"3.80"," 1625"," 1516","0.00",,"0.0","0.0","63","74","51","    0",,"  280","  290",,,,"10.1","16.1",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-03",,"6.26"," 2038"," 2037","0.00",,"0.0","0.0","71","81","61","    0",,"  240","  240",,,,"14.1","23.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-04",,"6.71"," 1656"," 1656","0.00",,"0.0","0.0","72","81","63","    0",,"  260","  270",,,,"13.0","17.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-05",,"7.16"," 2238"," 2022","0.00",,"0.0","0.0","71","79","63",,,"  210","  250",,,,"15.0","21.9",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-06",,"8.50"," 0914"," 0815","0.12",,"0.0","0.0","61","70","52","    0",,"  280","  250",,,,"19.9","32.0",,
"USW00094728","NY CITY CENTRAL PARK, NY US","2001-10-07",,"8.50"," 1321"," 1212","0.00",,"0.0","0.0","50","56","44","    0",,"  290","  300",,,,"21.0","30.0",,
